;time;x;y;z
98;1.5757114887237549;-0.0015427228063344955;-0.004040534142404795;0.9718630313873291
99;1.5918159484863281;0.00024244592350441962;-0.0031359365675598383;0.9716802835464478
100;1.6079862117767334;-0.00024683563970029354;-0.005065743811428547;0.9703399538993835
101;1.6276569366455078;-0.002098103053867817;-0.00597034115344286;0.9696088433265686
102;1.643756628036499;-0.0048132953234016895;-0.005910034291446209;0.970400869846344
103;1.6598608493804932;-0.005862346850335598;-0.0062115672044456005;0.9700353145599365
104;1.6795322895050049;-0.004628168419003487;-0.00379930785857141;0.969669759273529
105;1.695507526397705;-0.004257914610207081;-0.002231339458376169;0.9719239473342896
106;1.7116408348083496;-0.0024683563970029354;-0.0018695007311180234;0.9719849228858948
107;1.7242016792297363;-0.003517407923936844;-0.002653484931215644;0.9728378057479858
108;1.7402946949005127;-0.0013575960183516145;-0.0036183884367346764;0.9726550579071045
109;1.756417989730835;-0.002715192036703229;-0.005548195447772741;0.9687559008598328
110;1.7725300788879395;-0.002591774333268404;-0.007116164080798626;0.9692432880401611
111;1.7922241687774658;-0.0037025348283350468;-0.006754325237125158;0.9695479273796082
112;1.8083522319793701;-0.0032705722842365503;-0.005668808706104755;0.9700353145599365
113;1.8244636058807373;-0.004381333012133837;-0.0036183884367346764;0.9701571464538574
114;1.8370180130004883;-0.0037025348283350468;-0.003377162618562579;0.9716193079948425
115;1.8531346321105957;-0.0018512674141675234;-0.0031359365675598383;0.9716193079948425
116;1.8692939281463623;-0.001110760378651321;-0.0034374690148979425;0.9692432880401611
117;1.8852870464324951;-0.001789558446034789;-0.004221453331410885;0.9697306752204895
118;1.904984474182129;-0.0032705722842365503;-0.004402372520416975;0.96979159116745
119;1.9210796356201172;-0.004689877387136221;-0.004281759727746248;0.9713147282600403
120;1.9371795654296875;-0.005492093041539192;-0.004884824156761169;0.9695479273796082
121;1.9514353275299072;-0.005121840164065361;-0.006754325237125158;0.9704617261886597
122;1.9639976024627686;-0.003887661499902606;-0.006995550822466612;0.9702789783477783
123;1.980097770690918;-0.003023736644536257;-0.005186356604099274;0.9710100889205933
124;1.9926533699035645;-0.0037025348283350468;-0.005789421498775482;0.9714974761009216
125;2.008819818496704;-0.0024683563970029354;-0.003075630171224475;0.9715584516525269
126;2.024900436401367;-0.0020363940857350826;-0.002231339458376169;0.9714365601539612
127;2.0410704612731934;-0.0012341781985014677;-0.0045832921750843525;0.9714974761009216
128;2.053629159927368;-0.0003085445496253669;-0.00633217953145504;0.96979159116745
129;2.069730281829834;-0.0005553801893256605;-0.005548195447772741;0.9691823720932007
130;2.08581805229187;-0.0037642435636371374;-0.004884824156761169;0.96979159116745
131;2.1019349098205566;-0.0069731068797409534;-0.004703904967755079;0.969669759273529
132;2.1144981384277344;-0.005924055352807045;-0.0036786948330700397;0.9711319208145142
133;2.1305277347564697;-0.0043196240440011024;-0.003739001462236047;0.9708882570266724
134;2.146705389022827;-0.0009256337070837617;-0.005548195447772741;0.96979159116745
135;2.1628191471099854;-0.00012341781985014677;-0.005548195447772741;0.9698525071144104
136;2.1825027465820312;-0.0025300653651356697;-0.004402372520416975;0.9699743986129761
137;2.1986398696899414;-0.003949370235204697;-0.002593178302049637;0.9708882570266724
138;2.2147574424743652;-0.003023736644536257;-0.00379930785857141;0.9706445932388306
139;2.2344675064086914;-0.0026534833014011383;-0.0050054374150931835;0.9710710048675537
140;2.25215744972229;-0.0032705722842365503;-0.005729115102440119;0.969365119934082
141;2.268341064453125;-0.005121840164065361;-0.005548195447772741;0.9706445932388306
142;2.2844765186309814;-0.0036408258602023125;-0.00512605020776391;0.9698525071144104
143;2.3006160259246826;-0.0027769010048359632;-0.0036183884367346764;0.9705836176872253
144;2.313133955001831;-0.0018512674141675234;-0.002653484931215644;0.9694260358810425
145;2.329240083694458;-6.170890992507339e-05;-0.0038596142549067736;0.9703399538993835
146;2.3454174995422363;-0.001789558446034789;-0.004161146469414234;0.9714365601539612
147;2.361536741256714;-0.0034556991886347532;-0.004522985778748989;0.969365119934082
148;2.3740406036376953;-0.004875004291534424;-0.005910034291446209;0.9692432880401611
149;2.3900723457336426;-0.005245257169008255;-0.00512605020776391;0.9698525071144104
150;2.4062016010284424;-0.004689877387136221;-0.004402372520416975;0.9711319208145142
151;2.4224138259887695;-0.0028386099729686975;-0.003919920418411493;0.9702181220054626
152;2.4349114894866943;-0.003517407923936844;-0.003075630171224475;0.9700353145599365
153;2.4510834217071533;-0.002715192036703229;-0.0029550171457231045;0.9711928367614746
154;2.4672093391418457;-0.0033322812523692846;-0.004040534142404795;0.9709491729736328
155;2.48340106010437;-0.003023736644536257;-0.005367275793105364;0.9699134826660156
156;2.4959025382995605;-0.0012341781985014677;-0.0054275826551020145;0.9707663655281067
157;2.512028455734253;-0.004257914610207081;-0.005548195447772741;0.9704617261886597
158;2.528148651123047;-0.003023736644536257;-0.005246663466095924;0.9700353145599365
159;2.544323682785034;-0.003949370235204697;-0.004462678916752338;0.9713147282600403
160;2.564073324203491;-0.004443041514605284;-0.004342066124081612;0.9693042635917664
161;2.5801961421966553;-0.004196206107735634;-0.00476421182975173;0.9715584516525269
162;2.5962986946105957;-0.0028386099729686975;-0.00512605020776391;0.970096230506897
163;2.6159894466400146;-0.0009256337070837617;-0.00494513101875782;0.9707054495811462
164;2.6320276260375977;-0.00024683563970029354;-0.004643598105758429;0.970400869846344
165;2.6482245922088623;-0.002591774333268404;-0.004462678916752338;0.9704617261886597
166;2.660754680633545;-0.0028386099729686975;-0.004342066124081612;0.9699743986129761
167;2.6768624782562256;-0.0041344971396028996;-0.004462678916752338;0.9710100889205933
168;2.692967414855957;-0.006664562504738569;-0.004281759727746248;0.970400869846344
169;2.709110736846924;-0.0032705722842365503;-0.005487889517098665;0.9688777923583984
170;2.7288002967834473;-0.0018512674141675234;-0.004100840073078871;0.9706445932388306
171;2.7449066638946533;-0.0018512674141675234;-0.004884824156761169;0.970400869846344
172;2.761033058166504;-0.002283229725435376;-0.004522985778748989;0.9694870114326477
173;2.780715227127075;-0.0037642435636371374;-0.004522985778748989;0.9714365601539612
174;2.796858549118042;-0.002900318941101432;-0.004462678916752338;0.9702789783477783
175;2.812873125076294;-0.002715192036703229;-0.004342066124081612;0.969669759273529
176;2.8325793743133545;-0.0025300653651356697;-0.005789421498775482;0.9699134826660156
177;2.8503575325012207;-0.0036408258602023125;-0.005186356604099274;0.9697306752204895
178;2.8665294647216797;-0.0029620276764035225;-0.005246663466095924;0.969669759273529
179;2.882538080215454;-0.001789558446034789;-0.004281759727746248;0.9704617261886597
180;2.9022321701049805;-0.0019746851176023483;-0.003075630171224475;0.9718020558357239
181;2.918365001678467;-0.0028386099729686975;-0.0027740977238863707;0.9699134826660156
182;2.9344868659973145;-0.0027769010048359632;-0.0036786948330700397;0.9699134826660156
183;2.954246997833252;-0.0038259525317698717;-0.005487889517098665;0.9702789783477783
184;2.9703197479248047;-0.004875004291534424;-0.005487889517098665;0.969365119934082
185;2.986447811126709;-0.003023736644536257;-0.005789421498775482;0.9706445932388306
186;3.0061421394348145;-0.0034556991886347532;-0.004462678916752338;0.9707054495811462
187;3.022257089614868;-0.0023449386935681105;-0.003497775411233306;0.9713147282600403
188;3.0383801460266113;-0.0006787980091758072;-0.003558082040399313;0.9712538123130798
189;3.0581345558166504;-0.0029620276764035225;-0.003980227280408144;0.9698525071144104
190;3.074294090270996;-0.004628168419003487;-0.003980227280408144;0.9699134826660156
191;3.090378522872925;-0.00771361356601119;-0.004342066124081612;0.9694260358810425
192;3.1100571155548096;-0.003579116892069578;-0.0045832921750843525;0.9703399538993835
193;3.1261746883392334;-0.0020363940857350826;-0.0050054374150931835;0.9708882570266724
194;3.1424930095672607;-0.0004936712794005871;-0.006694018840789795;0.9703399538993835
195;3.155208110809326;-0.0014193049864843488;-0.005789421498775482;0.9729596376419067
196;3.1677968502044678;-0.0019129762658849359;-0.005306969862431288;0.9713147282600403
197;3.1809163093566895;-0.003887661499902606;-0.003558082040399313;0.9698525071144104
198;3.1973676681518555;-0.0033322812523692846;-0.0045832921750843525;0.9719849228858948
199;3.2134833335876465;-0.0029620276764035225;-0.00379930785857141;0.9735080003738403
200;3.2295520305633545;-0.005738928448408842;-0.003377162618562579;0.9694870114326477
201;3.2456753253936768;-0.005121840164065361;-0.003919920418411493;0.9716193079948425
202;3.258335828781128;-0.0032705722842365503;-0.00512605020776391;0.9702181220054626
203;3.274442434310913;-0.0038259525317698717;-0.0050054374150931835;0.9681466817855835
204;3.290501117706299;-0.0023449386935681105;-0.004824517760425806;0.969365119934082
205;3.3066396713256836;-6.170890992507339e-05;-0.00512605020776391;0.9705836176872253
206;3.3191661834716797;0.0003636688634287566;-0.006090953480452299;0.9707054495811462
207;3.335273504257202;-0.0009873425588011742;-0.004522985778748989;0.9703399538993835
208;3.3514344692230225;-0.0029620276764035225;-0.0030153237748891115;0.9711928367614746
209;3.3675878047943115;-0.005738928448408842;-0.0045832921750843525;0.96979159116745
210;3.380075693130493;-0.006479435600340366;-0.0036183884367346764;0.9711928367614746
211;3.3961496353149414;-0.0055538020096719265;-0.003558082040399313;0.9724723100662231
212;3.412290334701538;-0.006170891225337982;-0.004281759727746248;0.9696088433265686
213;3.4289650917053223;-0.0023449386935681105;-0.003919920418411493;0.9706445932388306
214;3.445058584213257;0.00024244592350441962;-0.004281759727746248;0.9708273410797119
215;3.4581573009490967;0.003636688692495227;-0.005668808706104755;0.9714974761009216
216;3.4743494987487793;-0.0020363940857350826;-0.00512605020776391;0.9718020558357239
217;3.490534782409668;-0.003887661499902606;-0.0045832921750843525;0.9702789783477783
218;3.50677227973938;-0.009194627404212952;-0.004884824156761169;0.9694870114326477
219;3.5265326499938965;-0.006232599727809429;-0.003919920418411493;0.9680247902870178
220;3.5426924228668213;-0.0029620276764035225;-0.0050054374150931835;0.9700353145599365
221;3.5588796138763428;0.0022426247596740723;-0.004281759727746248;0.9705227017402649
222;3.5750701427459717;0.0041821920312941074;-0.005668808706104755;0.9716193079948425
223;3.587656259536743;0.0004242803552187979;-0.004161146469414234;0.9716802835464478
224;3.603804111480713;-0.006479435600340366;-0.0027137913275510073;0.9711928367614746
225;3.619983673095703;-0.010860768146812916;-0.001748887705616653;0.9698525071144104
226;3.6365039348602295;-0.0048132953234016895;-0.005246663466095924;0.970096230506897
227;3.6490681171417236;-0.0;-0.0087444381788373;0.9680247902870178
228;3.665403366088867;0.0003030574007425457;-0.008382599800825119;0.9711319208145142
229;3.68154239654541;-0.00018512672977522016;-0.007297083269804716;0.9685121774673462
230;3.6976733207702637;-0.0037642435636371374;-0.003497775411233306;0.972289502620697
231;3.7138047218322754;-0.006109182722866535;-0.0004221453273203224;0.9722285866737366
232;3.726317882537842;-0.005924055352807045;-0.00036183884367346764;0.9725331664085388
233;3.74269437789917;-0.0027769010048359632;-0.0016282747965306044;0.96979159116745
234;3.7590832710266113;-6.170890992507339e-05;-0.005548195447772741;0.9699134826660156
235;3.775270700454712;-0.0020363940857350826;-0.008322292938828468;0.969365119934082
236;3.794966220855713;-0.0029620276764035225;-0.008141374215483665;0.9676592946052551
237;3.8110897541046143;-0.006356018129736185;-0.005729115102440119;0.969365119934082
238;3.8272242546081543;-0.0036408258602023125;-0.002231339458376169;0.9694260358810425
239;3.8400259017944336;-0.0017278495943173766;-0.0022916460875421762;0.9715584516525269
240;3.8526811599731445;-0.0005553801893256605;-0.003075630171224475;0.972594141960144
241;3.865255355834961;-0.0021598120220005512;-0.0025328719057142735;0.9717411994934082
242;3.8813204765319824;-0.0018512674141675234;-0.004462678916752338;0.9705836176872253
243;3.8974509239196777;-0.0043196240440011024;-0.006271873135119677;0.9686340689659119
244;3.913564920425415;-0.003949370235204697;-0.005910034291446209;0.9699743986129761
245;3.926109552383423;-0.004998421762138605;-0.005789421498775482;0.9696088433265686
246;3.942227840423584;-0.005245257169008255;-0.002894710749387741;0.969669759273529
247;3.958388090133667;-0.002591774333268404;-0.0031962431967258453;0.9702181220054626
248;3.9745213985443115;-0.002591774333268404;-0.005608501844108105;0.9705836176872253
249;3.987060785293579;-0.0012341781985014677;-0.00494513101875782;0.9715584516525269
250;4.003159523010254;-0.0034556991886347532;-0.006392486393451691;0.9697306752204895
251;4.019357442855835;-0.0029620276764035225;-0.0058497278951108456;0.969669759273529
252;4.0354626178741455;-0.0009256337070837617;-0.004281759727746248;0.9723504185676575
253;4.055440902709961;-0.0005553801893256605;-0.0034374690148979425;0.9731424450874329
254;4.0716564655303955;-0.0004936712794005871;-0.003497775411233306;0.969669759273529
255;4.0877978801727295;-0.006356018129736185;-0.0031359365675598383;0.9710710048675537
256;4.103915452957153;-0.0028386099729686975;-0.006995550822466612;0.9715584516525269
257;4.116453170776367;-0.004566459450870752;-0.009347504004836082;0.9686949253082275
258;4.132476806640625;-0.0032705722842365503;-0.0054275826551020145;0.9697306752204895
259;4.148556470870972;0.0006667262641713023;-0.001085516531020403;0.9722285866737366
260;4.164712429046631;-0.0027769010048359632;-0.002231339458376169;0.9690605401992798
261;4.1771931648254395;-0.0010490515269339085;-0.001326742465607822;0.969669759273529
262;4.193308591842651;-0.004196206107735634;-0.004522985778748989;0.9693042635917664
263;4.20941686630249;-0.005985764320939779;-0.008623826317489147;0.9685731530189514
264;4.225512981414795;-0.0036408258602023125;-0.007478002924472094;0.9689996242523193
265;4.23799729347229;-0.002715192036703229;-0.006452792789787054;0.9690605401992798
266;4.254070043563843;-0.0014810138382017612;-0.0025328719057142735;0.974604606628418
267;4.2702248096466064;-0.002221520757302642;-0.0009649035637266934;0.9750310778617859
268;4.2863242626190186;-0.004011079203337431;-0.0032565495930612087;0.9719849228858948
269;4.298813104629517;0.0006061148014850914;-0.009045971557497978;0.9652832746505737
270;4.314934730529785;-0.007837031967937946;-0.0022916460875421762;0.965892493724823
271;4.330988645553589;-0.007219942286610603;-0.0065130991861224174;0.969365119934082
272;4.347120046615601;0.0033942428417503834;-0.007478002924472094;0.9685731530189514
273;4.359685897827148;0.0037579117342829704;-0.001990113640204072;0.9704617261886597
274;4.375812292098999;0.002424459205940366;-0.007176470477133989;0.9722285866737366
275;4.391901016235352;-0.005615511443465948;-0.004161146469414234;0.9735080003738403
276;4.40800929069519;-0.009441463276743889;-0.005186356604099274;0.968207597732544
277;4.420552015304565;-0.010367097333073616;-0.005668808706104755;0.970096230506897
278;4.4366631507873535;-0.005183548666536808;-0.00036183884367346764;0.973325252532959
279;4.452960729598999;0.0053338101133704185;-0.00597034115344286;0.9694870114326477
280;4.469106435775757;-0.002098103053867817;-0.003739001462236047;0.969365119934082
281;4.48881459236145;-0.005060130730271339;-0.005548195447772741;0.9702789783477783
282;4.504929542541504;-0.0037025348283350468;-0.008382599800825119;0.9692432880401611
283;4.521268129348755;-0.004998421762138605;-0.0027137913275510073;0.9689386487007141
284;4.537407875061035;0.0020607903134077787;-0.006935244891792536;0.9683294296264648
285;4.5499184131622314;0.0016971214208751917;-0.005668808706104755;0.9702181220054626
286;4.5660789012908936;-0.0048132953234016895;-0.0003015323600266129;0.970400869846344
287;4.582205533981323;-0.005985764320939779;-0.0031359365675598383;0.9707054495811462
288;4.598322868347168;-0.005245257169008255;-0.00494513101875782;0.9691823720932007
289;4.61086106300354;-0.0021598120220005512;-0.007236776873469353;0.9677202105522156
290;4.627145767211914;-0.002283229725435376;-0.005367275793105364;0.9699743986129761
291;4.643431901931763;-0.0033322812523692846;-0.003739001462236047;0.9689386487007141
292;4.659780740737915;-0.00024683563970029354;-0.005186356604099274;0.9699743986129761
293;4.679550886154175;-0.0009873425588011742;-0.004100840073078871;0.969669759273529
294;4.695703983306885;-0.007651905063539743;-0.0054275826551020145;0.9675374031066895
295;4.711823463439941;-0.006787980441004038;-0.0034374690148979425;0.9717411994934082
296;4.731511831283569;-0.004998421762138605;-0.004703904967755079;0.9680247902870178
297;4.747676134109497;-0.0003085445496253669;-0.004522985778748989;0.9701571464538574
298;4.763851165771484;0.00012122296175220981;-0.0058497278951108456;0.9688777923583984
299;4.783594608306885;-0.0004936712794005871;-0.007297083269804716;0.9692432880401611
300;4.799728870391846;-0.004257914610207081;-0.0058497278951108456;0.9691213965415955
301;4.815818786621094;-0.005430384073406458;-0.004462678916752338;0.9707663655281067
302;4.83220100402832;-0.0014193049864843488;-0.003497775411233306;0.9707663655281067
303;4.844764709472656;-0.00018512672977522016;-0.0036786948330700397;0.9711319208145142
304;4.860867500305176;-0.0028386099729686975;-0.0027137913275510073;0.9694260358810425
305;4.877053737640381;-0.004566459450870752;-0.0038596142549067736;0.9719239473342896
306;4.893140077590942;-0.00771361356601119;-0.004522985778748989;0.9688168168067932
307;4.905715227127075;-0.006479435600340366;-0.0034374690148979425;0.9718630313873291
308;4.921861171722412;0.001939567388035357;-0.008201680146157742;0.970096230506897
309;4.937958002090454;-0.00012341781985014677;-0.007236776873469353;0.970400869846344
310;4.955559492111206;0.0008485607104375958;-0.006935244891792536;0.9692432880401611
311;4.971826076507568;-0.002221520757302642;-0.006573405582457781;0.9707054495811462
312;4.991539239883423;-0.004504750482738018;-0.002593178302049637;0.9673545956611633
313;5.007650375366211;-0.005121840164065361;-0.0025328719057142735;0.9660752415657043
314;5.023832082748413;-0.00796044897288084;-0.0019298071274533868;0.9728378057479858
315;5.04353141784668;0.0001818344317143783;-0.005910034291446209;0.9713147282600403
316;5.059655427932739;-0.002098103053867817;-0.005367275793105364;0.9686949253082275
317;5.0758397579193115;-0.008083867840468884;-0.0036183884367346764;0.9677810668945312
318;5.095564365386963;-0.004072788171470165;-0.004100840073078871;0.9730815291404724
319;5.111697435379028;-0.003949370235204697;-0.00615126034244895;0.9709491729736328
320;5.127809524536133;-6.170890992507339e-05;-0.005065743811428547;0.9689996242523193
321;5.147451639175415;-0.0011724693467840552;-0.004522985778748989;0.972594141960144
322;5.163495779037476;-0.002715192036703229;-0.003497775411233306;0.9722285866737366
323;5.1795654296875;-0.006417726632207632;-0.004161146469414234;0.9707663655281067
324;5.192070722579956;-0.004998421762138605;-0.005668808706104755;0.9688168168067932
325;5.2081522941589355;-0.004628168419003487;-0.005306969862431288;0.973020613193512
326;5.224231481552124;-0.0026534833014011383;-0.004221453331410885;0.9736907482147217
327;5.240293502807617;-0.0015427228063344955;-0.0073573896661400795;0.9688777923583984
328;5.252793788909912;0.0009091721731238067;-0.005306969862431288;0.9726550579071045
329;5.268858432769775;0.0004242803552187979;-0.0045832921750843525;0.9731424450874329
330;5.284971475601196;-0.005800637882202864;-0.003316855989396572;0.9719849228858948
331;5.3010642528533936;-0.004689877387136221;-0.002593178302049637;0.9824638366699219
332;5.313589096069336;-0.004504750482738018;-0.004402372520416975;0.9726550579071045
333;5.329652547836304;-0.0043196240440011024;-0.003377162618562579;0.9719239473342896
334;5.345769882202148;0.0009091721731238067;-0.007719228509813547;0.9698525071144104
335;5.3618690967559814;-0.006541144568473101;-0.006874938029795885;0.9691823720932007
336;5.3815085887908936;-0.0069731068797409534;-0.004703904967755079;0.9693042635917664
337;5.3976287841796875;0.002848739502951503;-0.005548195447772741;0.9683294296264648
338;5.413730144500732;-0.000802215829025954;-6.030647273291834e-05;0.9697306752204895
339;5.426269769668579;0.002848739502951503;-0.0006030647200532258;0.9728987812995911
340;5.442389249801636;-0.0014810138382017612;-0.0038596142549067736;0.9762495756149292
341;5.458507061004639;-0.010984186083078384;-0.0013870488619431853;0.9675374031066895
342;5.474679470062256;-0.0041344971396028996;-0.007297083269804716;0.9676592946052551
343;5.4944117069244385;-0.0048132953234016895;-0.006874938029795885;0.9698525071144104
344;5.510526418685913;-0.0;-0.008623826317489147;0.9702789783477783
345;5.526654243469238;-0.0019746851176023483;-0.004161146469414234;0.9718630313873291
346;5.543890714645386;0.0010910066775977612;-0.006694018840789795;0.969365119934082
347;5.556811332702637;0.00315179699100554;-0.003739001462236047;0.9699743986129761
